id,count,doc,NumWords
919,1,70,194
97,1,70,194
661,1,70,194
365,1,70,194
101,2,70,194
309,1,70,194
103,1,70,194
625,1,70,194
628,2,70,194
630,1,70,194
656,1,70,194
933,3,70,194
662,1,70,194
131,2,70,194
664,1,70,194
666,1,70,194
162,1,70,194
944,1,70,194
784,1,70,194
120,3,70,194
949,1,70,194
754,1,70,194
951,1,70,194
128,1,70,194
392,4,70,194
88,2,70,194
233,1,70,194
684,7,70,194
319,1,70,194
456,1,70,194
961,1,70,194
405,2,70,194
406,1,70,194
1053,1,70,194
408,2,70,194
77,1,70,194
453,2,70,194
331,1,70,194
703,1,70,194
431,1,70,194
161,1,70,194
984,1,70,194
437,3,70,194
166,1,70,194
652,1,70,194
821,1,70,194
472,1,70,194
1045,1,70,194
901,1,70,194
733,2,70,194
189,1,70,194
975,1,70,194
741,3,70,194
465,2,70,194
742,1,70,194
1018,2,70,194
1019,1,70,194
1022,1,70,194
618,2,70,194
203,1,70,194
115,1,70,194
125,2,70,194
136,1,70,194
616,1,70,194
763,1,70,194
178,1,70,194
1039,1,70,194
41,1,70,194
772,1,70,194
495,1,70,194
234,1,70,194
112,1,70,194
981,1,70,194
777,1,70,194
778,2,70,194
1007,1,70,194
831,1,70,194
722,2,70,194
506,1,70,194
1,1,70,194
744,1,70,194
513,1,70,194
514,1,70,194
244,2,70,194
917,1,70,194
522,1,70,194
251,1,70,194
528,1,70,194
996,1,70,194
257,1,70,194
1015,1,70,194
330,1,70,194
176,1,70,194
265,1,70,194
1087,1,70,194
1088,2,70,194
279,1,70,194
1090,3,70,194
1086,1,70,194
2,1,71,252
822,1,71,252
272,1,71,252
823,1,71,252
591,1,71,252
964,1,71,252
826,1,71,252
462,1,71,252
3,1,71,252
12,2,71,252
556,1,71,252
286,1,71,252
287,1,71,252
288,1,71,252
289,1,71,252
565,1,71,252
567,1,71,252
291,1,71,252
276,1,71,252
841,1,71,252
294,1,71,252
846,1,71,252
574,1,71,252
255,1,71,252
300,1,71,252
30,1,71,252
580,1,71,252
829,1,71,252
38,1,71,252
280,1,71,252
865,1,71,252
866,2,71,252
868,2,71,252
923,1,71,252
871,1,71,252
48,1,71,252
873,1,71,252
830,1,71,252
600,1,71,252
882,1,71,252
540,1,71,252
11,1,71,252
546,1,71,252
328,1,71,252
786,1,71,252
892,1,71,252
893,1,71,252
613,1,71,252
614,2,71,252
896,1,71,252
239,1,71,252
338,2,71,252
75,1,71,252
476,1,71,252
341,1,71,252
622,3,71,252
624,1,71,252
80,1,71,252
344,1,71,252
348,1,71,252
359,2,71,252
791,1,71,252
641,1,71,252
642,1,71,252
643,1,71,252
99,2,71,252
594,1,71,252
648,2,71,252
103,1,71,252
156,1,71,252
369,1,71,252
104,2,71,252
708,1,71,252
930,1,71,252
373,1,71,252
374,1,71,252
935,2,71,252
110,1,71,252
111,1,71,252
939,1,71,252
941,1,71,252
942,1,71,252
116,1,71,252
723,1,71,252
120,3,71,252
121,1,71,252
675,2,71,252
936,1,71,252
128,2,71,252
955,1,71,252
684,2,71,252
957,1,71,252
133,1,71,252
692,1,71,252
965,1,71,252
696,1,71,252
849,1,71,252
700,1,71,252
414,13,71,252
150,1,71,252
702,2,71,252
423,1,71,252
154,1,71,252
707,1,71,252
157,1,71,252
984,1,71,252
437,3,71,252
438,1,71,252
715,1,71,252
987,1,71,252
166,2,71,252
167,1,71,252
168,1,71,252
993,1,71,252
994,1,71,252
448,11,71,252
944,1,71,252
1002,1,71,252
1003,2,71,252
500,1,71,252
458,1,71,252
1010,1,71,252
733,2,71,252
553,5,71,252
736,1,71,252
1014,5,71,252
1016,1,71,252
1022,1,71,252
469,1,71,252
211,1,71,252
751,1,71,252
752,1,71,252
202,1,71,252
203,1,71,252
205,1,71,252
756,1,71,252
208,2,71,252
1082,1,71,252
1034,2,71,252
857,1,71,252
1038,1,71,252
1039,1,71,252
219,2,71,252
768,1,71,252
533,1,71,252
494,1,71,252
227,1,71,252
499,1,71,252
778,1,71,252
502,1,71,252
1055,1,71,252
1056,1,71,252
784,1,71,252
55,1,71,252
785,1,71,252
439,2,71,252
336,1,71,252
513,1,71,252
514,2,71,252
1063,1,71,252
1064,1,71,252
519,1,71,252
1066,4,71,252
246,1,71,252
1067,1,71,252
1068,1,71,252
516,1,71,252
254,1,71,252
800,1,71,252
1073,5,71,252
258,1,71,252
262,1,71,252
806,1,71,252
264,1,71,252
271,1,71,252
575,1,71,252
812,1,71,252
1087,1,71,252
267,1,71,252
109,1,71,252
440,1,71,252
816,4,71,252
1090,1,71,252
818,1,71,252
6,2,72,626
8,1,72,626
10,1,72,626
62,1,72,626
12,2,72,626
18,1,72,626
24,1,72,626
25,1,72,626
191,2,72,626
30,1,72,626
33,1,72,626
39,1,72,626
48,2,72,626
52,4,72,626
61,1,72,626
11,1,72,626
64,1,72,626
67,1,72,626
70,2,72,626
71,1,72,626
72,1,72,626
73,4,72,626
74,1,72,626
79,1,72,626
80,1,72,626
84,2,72,626
89,1,72,626
91,1,72,626
92,1,72,626
97,3,72,626
98,1,72,626
242,1,72,626
100,1,72,626
102,1,72,626
103,1,72,626
108,1,72,626
110,1,72,626
116,3,72,626
118,1,72,626
119,1,72,626
120,10,72,626
124,1,72,626
128,1,72,626
130,2,72,626
135,1,72,626
137,2,72,626
138,1,72,626
140,1,72,626
142,3,72,626
144,1,72,626
147,1,72,626
152,1,72,626
156,1,72,626
160,1,72,626
164,1,72,626
165,1,72,626
166,3,72,626
167,1,72,626
168,1,72,626
169,1,72,626
170,1,72,626
171,1,72,626
174,1,72,626
175,1,72,626
177,1,72,626
179,1,72,626
182,1,72,626
183,1,72,626
196,1,72,626
197,1,72,626
198,1,72,626
200,1,72,626
201,1,72,626
206,1,72,626
208,2,72,626
212,1,72,626
214,1,72,626
216,3,72,626
217,1,72,626
218,1,72,626
219,1,72,626
222,1,72,626
225,3,72,626
227,1,72,626
228,1,72,626
239,1,72,626
244,4,72,626
248,1,72,626
249,1,72,626
250,1,72,626
251,6,72,626
253,1,72,626
815,1,72,626
260,1,72,626
263,1,72,626
778,1,72,626
28,1,72,626
273,1,72,626
276,12,72,626
280,1,72,626
281,1,72,626
284,1,72,626
627,1,72,626
287,1,72,626
651,1,72,626
291,5,72,626
292,1,72,626
293,1,72,626
782,2,72,626
883,2,72,626
305,1,72,626
306,1,72,626
313,1,72,626
314,1,72,626
315,1,72,626
318,2,72,626
320,1,72,626
321,1,72,626
322,1,72,626
323,1,72,626
325,1,72,626
330,2,72,626
332,1,72,626
338,2,72,626
1017,4,72,626
344,1,72,626
347,1,72,626
353,1,72,626
359,4,72,626
361,1,72,626
362,1,72,626
364,1,72,626
366,1,72,626
372,1,72,626
373,1,72,626
377,1,72,626
379,1,72,626
380,1,72,626
382,1,72,626
383,1,72,626
386,1,72,626
387,1,72,626
389,1,72,626
390,1,72,626
392,1,72,626
396,3,72,626
399,1,72,626
402,1,72,626
404,1,72,626
65,1,72,626
407,1,72,626
408,1,72,626
409,1,72,626
411,2,72,626
412,1,72,626
414,6,72,626
415,1,72,626
416,1,72,626
417,1,72,626
418,1,72,626
420,1,72,626
421,1,72,626
423,1,72,626
424,2,72,626
426,1,72,626
428,2,72,626
435,2,72,626
437,3,72,626
432,1,72,626
442,1,72,626
443,1,72,626
445,1,72,626
474,1,72,626
449,1,72,626
452,1,72,626
455,1,72,626
458,1,72,626
257,1,72,626
553,10,72,626
463,1,72,626
470,1,72,626
471,1,72,626
448,5,72,626
475,1,72,626
476,1,72,626
479,1,72,626
482,1,72,626
484,1,72,626
159,1,72,626
491,1,72,626
784,2,72,626
790,1,72,626
498,1,72,626
827,1,72,626
505,1,72,626
506,1,72,626
509,1,72,626
510,1,72,626
517,1,72,626
518,2,72,626
523,1,72,626
524,1,72,626
977,1,72,626
529,1,72,626
531,1,72,626
271,1,72,626
1046,2,72,626
537,1,72,626
440,2,72,626
543,2,72,626
547,1,72,626
551,1,72,626
557,1,72,626
560,1,72,626
565,2,72,626
567,2,72,626
572,10,72,626
578,1,72,626
579,1,72,626
585,1,72,626
588,1,72,626
591,1,72,626
605,1,72,626
607,3,72,626
610,1,72,626
613,1,72,626
614,1,72,626
623,1,72,626
285,1,72,626
629,1,72,626
632,2,72,626
635,1,72,626
639,1,72,626
641,2,72,626
643,1,72,626
645,3,72,626
655,1,72,626
658,1,72,626
663,1,72,626
665,1,72,626
666,2,72,626
669,1,72,626
670,1,72,626
671,1,72,626
673,2,72,626
677,1,72,626
680,2,72,626
682,1,72,626
683,1,72,626
684,10,72,626
686,1,72,626
689,1,72,626
692,1,72,626
697,1,72,626
698,1,72,626
699,2,72,626
700,1,72,626
703,1,72,626
704,1,72,626
706,1,72,626
710,2,72,626
712,1,72,626
714,1,72,626
406,3,72,626
720,1,72,626
807,2,72,626
724,1,72,626
848,1,72,626
727,1,72,626
728,1,72,626
729,1,72,626
731,1,72,626
732,1,72,626
734,1,72,626
735,1,72,626
737,1,72,626
739,1,72,626
740,1,72,626
741,3,72,626
300,1,72,626
749,2,72,626
753,2,72,626
755,1,72,626
756,1,72,626
758,1,72,626
760,1,72,626
761,1,72,626
762,1,72,626
763,1,72,626
764,1,72,626
768,4,72,626
771,1,72,626
773,1,72,626
777,2,72,626
117,1,72,626
298,1,72,626
783,1,72,626
234,1,72,626
785,2,72,626
329,1,72,626
788,2,72,626
496,1,72,626
792,1,72,626
797,3,72,626
798,1,72,626
805,1,72,626
806,2,72,626
576,1,72,626
809,1,72,626
813,1,72,626
868,1,72,626
816,4,72,626
819,1,72,626
824,1,72,626
829,1,72,626
830,2,72,626
832,1,72,626
841,4,72,626
845,1,72,626
846,1,72,626
847,1,72,626
725,1,72,626
853,1,72,626
854,1,72,626
856,1,72,626
858,1,72,626
859,1,72,626
803,1,72,626
866,9,72,626
867,1,72,626
730,1,72,626
869,1,72,626
871,4,72,626
872,1,72,626
873,1,72,626
875,1,72,626
877,1,72,626
880,1,72,626
881,1,72,626
886,1,72,626
887,1,72,626
891,1,72,626
894,1,72,626
895,1,72,626
979,1,72,626
901,5,72,626
903,1,72,626
1060,2,72,626
905,1,72,626
906,1,72,626
907,1,72,626
908,1,72,626
918,1,72,626
919,1,72,626
923,2,72,626
926,1,72,626
927,1,72,626
929,1,72,626
932,1,72,626
937,1,72,626
938,1,72,626
944,1,72,626
947,1,72,626
948,8,72,626
950,1,72,626
954,1,72,626
955,1,72,626
959,1,72,626
962,1,72,626
964,1,72,626
966,1,72,626
971,2,72,626
721,1,72,626
972,3,72,626
976,2,72,626
527,1,72,626
385,2,72,626
980,1,72,626
743,1,72,626
986,1,72,626
989,1,72,626
990,2,72,626
992,1,72,626
993,1,72,626
997,1,72,626
998,2,72,626
1000,2,72,626
1001,1,72,626
1002,1,72,626
1003,1,72,626
1009,1,72,626
1014,7,72,626
1016,1,72,626
1018,1,72,626
1020,1,72,626
1021,1,72,626
1026,3,72,626
1031,2,72,626
1034,3,72,626
1036,1,72,626
1038,2,72,626
1042,1,72,626
1043,1,72,626
535,1,72,626
487,1,72,626
1049,1,72,626
1051,1,72,626
1057,1,72,626
1058,2,72,626
1059,1,72,626
904,1,72,626
1063,1,72,626
1066,1,72,626
1072,1,72,626
1076,1,72,626
1077,1,72,626
1080,1,72,626
1090,2,72,626
1087,5,72,626
1083,2,72,626
2,1,73,729
5,2,73,729
6,1,73,729
9,1,73,729
12,9,73,729
13,1,73,729
14,1,73,729
15,1,73,729
19,1,73,729
20,1,73,729
21,1,73,729
188,1,73,729
358,2,73,729
29,1,73,729
30,3,73,729
36,2,73,729
44,1,73,729
46,1,73,729
47,1,73,729
52,1,73,729
54,1,73,729
324,1,73,729
57,1,73,729
61,1,73,729
132,1,73,729
63,1,73,729
430,1,73,729
425,1,73,729
73,2,73,729
81,2,73,729
83,1,73,729
969,1,73,729
85,1,73,729
521,1,73,729
90,1,73,729
91,2,73,729
542,1,73,729
94,1,73,729
96,1,73,729
97,3,73,729
99,1,73,729
103,1,73,729
625,1,73,729
106,1,73,729
204,1,73,729
113,4,73,729
114,2,73,729
1050,1,73,729
120,2,73,729
123,1,73,729
124,2,73,729
127,1,73,729
128,2,73,729
129,2,73,729
130,1,73,729
134,1,73,729
137,2,73,729
142,1,73,729
144,2,73,729
145,1,73,729
147,1,73,729
148,1,73,729
159,1,73,729
160,2,73,729
161,1,73,729
231,1,73,729
899,1,73,729
166,1,73,729
995,1,73,729
332,1,73,729
1006,1,73,729
181,1,73,729
184,1,73,729
186,2,73,729
187,1,73,729
766,1,73,729
66,1,73,729
70,1,73,729
87,1,73,729
203,3,73,729
1075,1,73,729
125,2,73,729
141,1,73,729
209,1,73,729
213,2,73,729
163,1,73,729
172,1,73,729
219,10,73,729
221,1,73,729
224,1,73,729
241,1,73,729
226,1,73,729
236,1,73,729
237,2,73,729
244,2,73,729
245,1,73,729
246,3,73,729
247,1,73,729
395,1,73,729
256,1,73,729
259,1,73,729
776,1,73,729
268,1,73,729
265,1,73,729
269,1,73,729
534,1,73,729
275,1,73,729
277,1,73,729
280,1,73,729
593,1,73,729
283,5,73,729
659,1,73,729
291,1,73,729
296,1,73,729
297,1,73,729
718,1,73,729
738,1,73,729
301,1,73,729
304,8,73,729
779,1,73,729
307,1,73,729
310,3,73,729
311,1,73,729
317,1,73,729
326,1,73,729
333,1,73,729
335,1,73,729
1054,1,73,729
337,1,73,729
342,1,73,729
346,1,73,729
349,1,73,729
350,1,73,729
351,1,73,729
352,1,73,729
775,1,73,729
356,1,73,729
359,5,73,729
361,5,73,729
31,1,73,729
372,1,73,729
374,5,73,729
69,1,73,729
377,1,73,729
429,1,73,729
162,3,73,729
1030,3,73,729
185,1,73,729
393,1,73,729
394,2,73,729
400,1,73,729
410,1,73,729
437,7,73,729
413,1,73,729
414,33,73,729
334,1,73,729
420,1,73,729
347,1,73,729
355,1,73,729
367,1,73,729
428,8,73,729
378,2,73,729
433,1,73,729
436,1,73,729
676,1,73,729
439,1,73,729
441,4,73,729
445,2,73,729
446,1,73,729
447,1,73,729
448,30,73,729
449,1,73,729
452,1,73,729
538,1,73,729
553,14,73,729
465,1,73,729
622,1,73,729
611,1,73,729
473,1,73,729
480,1,73,729
717,1,73,729
485,1,73,729
486,1,73,729
978,1,73,729
489,1,73,729
492,1,73,729
299,1,73,729
802,2,73,729
844,1,73,729
500,1,73,729
501,1,73,729
584,1,73,729
504,1,73,729
837,1,73,729
453,1,73,729
507,1,73,729
870,1,73,729
874,1,73,729
511,1,73,729
512,1,73,729
513,1,73,729
514,1,73,729
911,1,73,729
520,1,73,729
497,1,73,729
530,1,73,729
789,1,73,729
532,1,73,729
533,1,73,729
461,2,73,729
440,3,73,729
1011,1,73,729
139,1,73,729
543,1,73,729
548,1,73,729
549,1,73,729
554,1,73,729
555,2,73,729
375,1,73,729
559,1,73,729
560,2,73,729
561,2,73,729
568,1,73,729
571,4,73,729
579,1,73,729
582,1,73,729
230,2,73,729
587,1,73,729
598,1,73,729
601,1,73,729
604,1,73,729
605,3,73,729
606,2,73,729
376,1,73,729
389,1,73,729
613,1,73,729
614,1,73,729
583,1,73,729
653,1,73,729
630,2,73,729
526,1,73,729
634,7,73,729
635,1,73,729
558,1,73,729
641,4,73,729
647,1,73,729
648,2,73,729
628,1,73,729
654,1,73,729
660,1,73,729
662,2,73,729
666,1,73,729
667,1,73,729
670,1,73,729
726,1,73,729
674,1,73,729
757,1,73,729
682,4,73,729
684,3,73,729
685,1,73,729
745,1,73,729
689,1,73,729
691,1,73,729
692,1,73,729
1048,1,73,729
695,1,73,729
943,1,73,729
712,1,73,729
713,1,73,729
973,1,73,729
716,1,73,729
719,1,73,729
1037,1,73,729
316,1,73,729
737,1,73,729
26,2,73,729
746,1,73,729
750,1,73,729
82,1,73,729
242,1,73,729
755,4,73,729
756,5,73,729
763,1,73,729
194,1,73,729
767,1,73,729
768,4,73,729
771,1,73,729
278,1,73,729
777,3,73,729
778,3,73,729
780,1,73,729
784,2,73,729
477,1,73,729
360,1,73,729
27,1,73,729
793,1,73,729
795,3,73,729
796,1,73,729
797,7,73,729
434,1,73,729
801,1,73,729
804,1,73,729
806,3,73,729
811,1,73,729
816,2,73,729
541,1,73,729
822,4,73,729
823,1,73,729
827,1,73,729
828,1,73,729
829,2,73,729
693,1,73,729
833,1,73,729
838,1,73,729
839,1,73,729
841,6,73,729
845,1,73,729
846,1,73,729
725,1,73,729
850,1,73,729
862,1,73,729
863,1,73,729
865,1,73,729
866,16,73,729
867,1,73,729
868,11,73,729
508,1,73,729
871,1,73,729
873,2,73,729
882,1,73,729
886,1,73,729
888,1,73,729
890,1,73,729
893,2,73,729
897,1,73,729
898,1,73,729
901,4,73,729
907,1,73,729
908,4,73,729
909,1,73,729
910,1,73,729
515,2,73,729
913,1,73,729
916,1,73,729
918,1,73,729
921,1,73,729
923,2,73,729
924,1,73,729
925,1,73,729
928,1,73,729
840,1,73,729
107,1,73,729
931,1,73,729
934,1,73,729
935,1,73,729
940,1,73,729
633,1,73,729
945,1,73,729
946,1,73,729
192,1,73,729
949,3,73,729
953,1,73,729
958,2,73,729
960,1,73,729
963,2,73,729
964,1,73,729
968,1,73,729
970,2,73,729
715,1,73,729
638,1,73,729
985,1,73,729
199,2,73,729
988,1,73,729
397,1,73,729
990,12,73,729
876,1,73,729
999,2,73,729
93,1,73,729
168,1,73,729
545,1,73,729
1012,1,73,729
1013,1,73,729
1014,6,73,729
1018,1,73,729
1021,1,73,729
644,1,73,729
1081,1,73,729
1028,1,73,729
1029,2,73,729
1033,2,73,729
1035,2,73,729
1044,2,73,729
1052,1,73,729
851,1,73,729
1058,1,73,729
1060,3,73,729
1061,1,73,729
1065,1,73,729
952,1,73,729
956,1,73,729
1069,1,73,729
1070,1,73,729
1073,1,73,729
536,2,73,729
1078,1,73,729
1079,1,73,729
1027,1,73,729
37,1,73,729
1084,1,73,729
1085,4,73,729
1086,1,73,729
1087,9,73,729
1089,1,73,729
1090,3,73,729
1091,1,73,729
208,1,74,60
68,1,74,60
544,1,74,60
1032,1,74,60
406,1,74,60
991,1,74,60
76,1,74,60
901,3,74,60
620,1,74,60
631,1,74,60
343,1,74,60
768,1,74,60
220,1,74,60
143,1,74,60
347,1,74,60
560,1,74,60
562,1,74,60
581,1,74,60
835,1,74,60
1073,1,74,60
715,1,74,60
442,1,74,60
506,1,74,60
235,1,74,60
338,1,74,60
706,1,74,60
679,1,74,60
304,2,74,60
848,1,74,60
240,1,74,60
657,1,74,60
658,1,74,60
794,1,74,60
77,1,74,60
246,1,74,60
866,4,74,60
1008,1,74,60
589,1,74,60
797,1,74,60
525,1,74,60
799,1,74,60
872,1,74,60
318,1,74,60
32,1,74,60
259,1,74,60
125,1,74,60
470,1,74,60
951,1,74,60
1087,1,74,60
607,1,74,60
151,1,74,60
1089,1,74,60
243,1,74,60
690,1,74,60
40,1,75,113
281,1,75,113
829,2,75,113
619,1,75,113
646,1,75,113
564,1,75,113
567,1,75,113
20,1,75,113
825,1,75,113
846,1,75,113
577,1,75,113
35,1,75,113
878,1,75,113
308,1,75,113
865,2,75,113
866,3,75,113
868,1,75,113
590,1,75,113
314,1,75,113
871,1,75,113
861,1,75,113
640,1,75,113
324,1,75,113
327,1,75,113
328,1,75,113
893,1,75,113
68,1,75,113
614,1,75,113
339,1,75,113
457,1,75,113
902,1,75,113
78,1,75,113
908,1,75,113
909,2,75,113
422,1,75,113
636,1,75,113
97,1,75,113
99,1,75,113
648,1,75,113
649,1,75,113
637,1,75,113
922,1,75,113
687,1,75,113
668,1,75,113
60,1,75,113
784,3,75,113
120,1,75,113
122,1,75,113
391,2,75,113
684,2,75,113
158,1,75,113
401,1,75,113
251,1,75,113
95,1,75,113
411,2,75,113
842,1,75,113
381,1,75,113
711,1,75,113
282,1,75,113
437,1,75,113
417,1,75,113
363,1,75,113
1006,1,75,113
1071,1,75,113
190,1,75,113
733,1,75,113
219,3,75,113
223,1,75,113
1029,1,75,113
478,1,75,113
208,1,75,113
155,1,75,113
481,1,75,113
766,1,75,113
777,1,75,113
232,2,75,113
234,1,75,113
237,2,75,113
238,1,75,113
787,1,75,113
513,2,75,113
51,1,75,113
1061,1,75,113
701,1,75,113
464,1,75,113
246,1,75,113
781,2,75,113
797,1,75,113
983,1,75,113
1074,1,75,113
259,1,75,113
1087,1,75,113
814,1,75,113
43,1,75,113
440,2,75,113
271,1,75,113
2,1,76,116
4,1,76,116
276,2,76,116
6,1,76,116
581,1,76,116
552,1,76,116
11,1,76,116
615,1,76,116
829,1,76,116
627,1,76,116
1005,1,76,116
651,1,76,116
834,1,76,116
914,1,76,116
836,1,76,116
681,1,76,116
144,1,76,116
843,1,76,116
846,2,76,116
572,1,76,116
398,1,76,116
866,3,76,116
1018,1,76,116
871,1,76,116
48,1,76,116
570,1,76,116
596,1,76,116
885,1,76,116
608,1,76,116
893,1,76,116
338,1,76,116
901,1,76,116
622,1,76,116
860,1,76,116
79,1,76,116
86,1,76,116
91,1,76,116
647,1,76,116
650,1,76,116
108,1,76,116
678,1,76,116
974,1,76,116
123,1,76,116
357,1,76,116
128,2,76,116
684,1,76,116
456,1,76,116
692,2,76,116
1062,1,76,116
406,1,76,116
695,1,76,116
411,1,76,116
889,2,76,116
705,1,76,116
748,1,76,116
982,1,76,116
427,1,76,116
609,2,76,116
990,1,76,116
444,1,76,116
445,1,76,116
993,1,76,116
672,1,76,116
597,1,76,116
472,2,76,116
451,2,76,116
452,1,76,116
180,1,76,116
459,1,76,116
460,1,76,116
1014,1,76,116
488,1,76,116
42,1,76,116
468,1,76,116
947,1,76,116
747,1,76,116
1024,1,76,116
755,1,76,116
756,2,76,116
1028,1,76,116
688,1,76,116
763,1,76,116
23,1,76,116
1040,1,76,116
769,1,76,116
490,1,76,116
493,1,76,116
227,1,76,116
777,1,76,116
207,1,76,116
1067,1,76,116
522,2,76,116
797,1,76,116
252,1,76,116
1073,1,76,116
1004,1,76,116
912,1,76,116
810,1,76,116
539,2,76,116
1087,1,76,116
270,1,76,116
817,1,76,116
149,1,76,116
820,1,77,94
612,1,77,94
450,1,77,94
550,1,77,94
1047,2,77,94
826,1,77,94
437,1,77,94
219,1,77,94
514,2,77,94
986,1,77,94
12,1,77,94
286,1,77,94
774,1,77,94
153,1,77,94
261,1,77,94
920,1,77,94
7,1,77,94
354,1,77,94
967,1,77,94
839,1,77,94
22,1,77,94
606,1,77,94
915,1,77,94
295,2,77,94
24,1,77,94
97,1,77,94
572,1,77,94
1087,1,77,94
992,1,77,94
99,1,77,94
271,1,77,94
1023,1,77,94
448,6,77,94
173,1,77,94
1058,1,77,94
512,1,77,94
488,1,77,94
274,1,77,94
304,3,77,94
770,1,77,94
454,1,77,94
862,1,77,94
959,1,77,94
901,1,77,94
866,3,77,94
538,1,77,94
868,1,77,94
797,1,77,94
733,1,77,94
553,3,77,94
17,1,77,94
569,1,77,94
384,1,77,94
595,1,77,94
513,1,77,94
120,2,77,94
467,1,77,94
388,1,77,94
599,1,77,94
414,6,77,94
126,1,77,94
951,1,77,94
936,1,77,94
648,1,77,94
605,1,77,94
860,1,77,94
684,3,77,94
105,1,77,94
626,1,77,94
137,1,77,94
534,1,77,94
136,1,77,94
208,1,78,52
760,1,78,52
210,1,78,52
573,1,78,52
406,1,78,52
276,2,78,52
338,2,78,52
483,1,78,52
252,1,78,52
765,1,78,52
414,1,78,52
11,1,78,52
768,1,78,52
1041,1,78,52
829,1,78,52
830,1,78,52
286,1,78,52
503,1,78,52
348,1,78,52
403,1,78,52
563,1,78,52
763,1,78,52
437,1,78,52
990,1,78,52
168,1,78,52
684,1,78,52
448,1,78,52
302,1,78,52
513,1,78,52
998,1,78,52
709,1,78,52
371,1,78,52
332,1,78,52
866,2,78,52
50,1,78,52
146,1,78,52
872,1,78,52
189,1,78,52
592,1,78,52
193,1,78,52
622,1,78,52
56,1,78,52
806,1,78,52
304,1,78,52
266,1,78,52
312,1,78,52
45,1,78,52
309,1,78,52
1090,1,78,52
28,1,79,27
143,1,79,27
4,1,79,27
159,1,79,27
41,1,79,27
759,1,79,27
1025,1,79,27
808,1,79,27
852,1,79,27
16,1,79,27
542,1,79,27
97,1,79,27
99,1,79,27
368,1,79,27
215,1,79,27
34,1,79,27
791,1,79,27
866,3,79,27
797,1,79,27
49,1,79,27
466,1,79,27
955,1,79,27
229,1,79,27
684,1,79,27
816,1,79,27
694,1,80,194
822,1,80,194
552,1,80,194
276,1,80,194
823,2,80,194
142,1,80,194
9,1,80,194
283,1,80,194
11,1,80,194
827,3,80,194
829,3,80,194
619,1,80,194
566,2,80,194
290,1,80,194
696,1,80,194
847,1,80,194
1014,1,80,194
195,2,80,194
855,1,80,194
303,2,80,194
53,1,80,194
797,1,80,194
586,1,80,194
866,4,80,194
591,1,80,194
48,1,80,194
419,1,80,194
864,1,80,194
54,1,80,194
879,1,80,194
58,1,80,194
59,1,80,194
345,1,80,194
607,1,80,194
602,1,80,194
603,1,80,194
617,1,80,194
884,1,80,194
900,1,80,194
340,1,80,194
621,1,80,194
12,1,80,194
750,2,80,194
370,1,80,194
90,1,80,194
352,1,80,194
422,1,80,194
916,1,80,194
919,1,80,194
97,1,80,194
661,1,80,194
365,1,80,194
101,2,80,194
309,1,80,194
103,1,80,194
625,1,80,194
628,2,80,194
630,1,80,194
656,1,80,194
933,3,80,194
662,1,80,194
131,2,80,194
664,1,80,194
666,1,80,194
162,1,80,194
944,1,80,194
784,1,80,194
120,3,80,194
949,1,80,194
754,1,80,194
951,1,80,194
128,1,80,194
392,4,80,194
88,2,80,194
233,1,80,194
684,7,80,194
319,1,80,194
456,1,80,194
961,1,80,194
405,2,80,194
406,1,80,194
1053,1,80,194
408,2,80,194
77,1,80,194
453,2,80,194
331,1,80,194
703,1,80,194
431,1,80,194
161,1,80,194
984,1,80,194
437,3,80,194
166,1,80,194
652,1,80,194
821,1,80,194
472,1,80,194
1045,1,80,194
901,1,80,194
733,2,80,194
189,1,80,194
975,1,80,194
741,3,80,194
465,2,80,194
742,1,80,194
1018,2,80,194
1019,1,80,194
1022,1,80,194
618,2,80,194
203,1,80,194
115,1,80,194
125,2,80,194
136,1,80,194
616,1,80,194
763,1,80,194
178,1,80,194
1039,1,80,194
41,1,80,194
772,1,80,194
495,1,80,194
234,1,80,194
112,1,80,194
981,1,80,194
777,1,80,194
778,2,80,194
1007,1,80,194
831,1,80,194
722,2,80,194
506,1,80,194
1,1,80,194
744,1,80,194
513,1,80,194
514,1,80,194
244,2,80,194
917,1,80,194
522,1,80,194
251,1,80,194
528,1,80,194
996,1,80,194
257,1,80,194
1015,1,80,194
330,1,80,194
176,1,80,194
265,1,80,194
1087,1,80,194
1088,2,80,194
279,1,80,194
1090,3,80,194
1086,1,80,194
2,1,81,252
822,1,81,252
272,1,81,252
823,1,81,252
591,1,81,252
964,1,81,252
826,1,81,252
462,1,81,252
3,1,81,252
12,2,81,252
556,1,81,252
286,1,81,252
287,1,81,252
288,1,81,252
289,1,81,252
565,1,81,252
567,1,81,252
291,1,81,252
276,1,81,252
841,1,81,252
294,1,81,252
846,1,81,252
574,1,81,252
255,1,81,252
300,1,81,252
30,1,81,252
580,1,81,252
829,1,81,252
38,1,81,252
280,1,81,252
865,1,81,252
866,2,81,252
868,2,81,252
923,1,81,252
871,1,81,252
48,1,81,252
873,1,81,252
830,1,81,252
600,1,81,252
882,1,81,252
540,1,81,252
11,1,81,252
546,1,81,252
328,1,81,252
786,1,81,252
892,1,81,252
893,1,81,252
613,1,81,252
614,2,81,252
896,1,81,252
239,1,81,252
338,2,81,252
75,1,81,252
476,1,81,252
341,1,81,252
622,3,81,252
624,1,81,252
80,1,81,252
344,1,81,252
348,1,81,252
359,2,81,252
791,1,81,252
641,1,81,252
642,1,81,252
643,1,81,252
99,2,81,252
